,symbol,interval,open,high,low,close,volume,macd,macdsignal,ema200,GT_ema200,signal_over_under,cross,trade_status,take_profit,stop_loss,win,loss
2021-01-04 04:30:00,BTCUSD,30,33754.5,33868.0,33514.0,33783.0,101053279,-72.42095428565517,-61.30895115295708,30703.991431139555,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-01-04 05:00:00,BTCUSD,30,33783.0,33907.0,33589.0,33773.5,71141794,-28.38082645619579,-54.72332621360482,30734.53380495906,Bull,0,-1.0,Enter Long,34458.66,33445.17,0.0,0.0
2021-01-04 05:30:00,BTCUSD,30,33773.5,33822.0,33604.5,33646.0,37468051,-3.7239647498499835,-44.523453920853854,30763.50361784504,Bull,0,0.0,Long,34458.66,33445.17,0.0,0.0
2021-01-04 06:00:00,BTCUSD,30,33646.0,33734.5,33316.5,33586.0,122719428,10.850202851979702,-33.448722566287145,30791.588158961007,Bull,0,0.0,Exit Long,34458.66,33445.17,0.0,-100.0
2021-01-04 06:30:00,BTCUSD,30,33586.0,33695.0,33100.0,33225.0,112175853,-6.652659600738843,-28.089509973177485,30815.801212105674,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-01-04 07:00:00,BTCUSD,30,33225.0,33687.5,33051.0,33593.5,106754918,9.106096706680546,-20.65038863720588,30843.44000601507,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-01-04 07:30:00,BTCUSD,30,33593.5,33676.5,32749.5,33092.0,177825609,-18.6567705362977,-20.251665017024244,30865.8137372985,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-01-04 08:00:00,BTCUSD,30,33092.0,33173.5,32728.0,32860.0,125710818,-58.70281443850399,-27.941894901320193,30885.656386678616,Bull,1,1.0,,0.0,0.0,0.0,0.0
2021-01-04 08:30:00,BTCUSD,30,32860.0,32947.0,32475.0,32911.5,137724878,-85.30068000930623,-39.4136519229174,30905.814034572362,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-01-04 09:00:00,BTCUSD,30,32911.5,33011.5,32692.0,32761.5,79802290,-117.13318802051072,-54.95755914243607,30924.278571541792,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-01-04 09:30:00,BTCUSD,30,32761.5,33390.0,32661.0,33249.5,116002408,-101.80956110028637,-64.32795953400613,30947.41510316824,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-01-04 10:00:00,BTCUSD,30,33249.5,33383.0,33106.0,33143.5,57029285,-97.09948803058796,-70.8822652333225,30969.266694181493,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-01-04 10:30:00,BTCUSD,30,33143.5,33637.5,33053.0,33525.5,98758698,-61.82977849699819,-69.07176788605764,30994.70185145332,Bull,0,-1.0,Enter Long,33806.37,32812.065,0.0,0.0
2021-01-04 11:00:00,BTCUSD,30,33525.5,33561.0,33395.5,33396.0,58066750,-43.822686657324084,-64.02195164031093,31018.595365369205,Bull,0,0.0,Long,33806.37,32812.065,0.0,0.0
2021-01-04 11:30:00,BTCUSD,30,33396.0,33602.0,33281.5,33602.0,56846128,-12.78211400051805,-53.77398411235235,31044.30088412175,Bull,0,0.0,Long,33806.37,32812.065,0.0,0.0
2021-01-04 12:00:00,BTCUSD,30,33602.0,33662.0,33371.0,33418.5,76341181,-2.9550885400531115,-43.6102049978925,31067.924755921533,Bull,0,0.0,Long,33806.37,32812.065,0.0,0.0
2021-01-04 12:30:00,BTCUSD,30,33418.5,33465.0,33300.0,33364.5,37942282,0.47013184680690756,-34.79413762895262,31090.776250887488,Bull,0,0.0,Long,33806.37,32812.065,0.0,0.0
2021-01-04 13:00:00,BTCUSD,30,33364.5,33423.5,33192.5,33383.0,57844618,4.624134920879442,-26.910483118986207,31113.58444739607,Bull,0,0.0,Long,33806.37,32812.065,0.0,0.0
2021-01-04 13:30:00,BTCUSD,30,33383.0,33428.0,32953.0,32968.5,77751221,-25.239528025878826,-26.576292100364732,31132.04131856626,Bull,0,0.0,Long,33806.37,32812.065,0.0,0.0
2021-01-04 14:00:00,BTCUSD,30,32968.5,33522.0,32968.0,33402.0,67305492,-13.768158220344048,-24.014665324360596,31154.627972112863,Bull,0,0.0,Long,33806.37,32812.065,0.0,0.0
2021-01-04 14:30:00,BTCUSD,30,33402.0,33426.0,33100.0,33322.0,78044556,-11.005482068190759,-21.41282867312663,31176.19386293761,Bull,0,0.0,Long,33806.37,32812.065,0.0,0.0
2021-01-04 15:00:00,BTCUSD,30,33322.0,33344.5,31837.5,32477.0,458072120,-76.12298101373744,-32.354859141248795,31189.137207584998,Bull,1,1.0,Exit Long,33806.37,32812.065,0.0,-100.0
2021-01-04 15:30:00,BTCUSD,30,32477.0,32619.0,32006.5,32224.0,260709153,-146.45580234128283,-55.1750477812556,31199.43434979808,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-01-04 16:00:00,BTCUSD,30,32224.0,32645.0,32224.0,32284.5,165478166,-195.06464181624324,-83.15296658825312,31210.23102293442,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-01-04 16:30:00,BTCUSD,30,32284.5,32395.0,31560.0,32150.5,242357724,-241.6149902160978,-114.84537131382206,31219.586933153976,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-01-04 17:00:00,BTCUSD,30,32150.5,32234.5,31621.5,31683.5,183940954,-312.58617497135856,-154.39353204532935,31224.202983570354,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-01-04 17:30:00,BTCUSD,30,31683.5,31683.5,30318.5,31065.0,791497327,-413.9671752785107,-206.30826069196561,31222.618874281095,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-01-04 18:00:00,BTCUSD,30,31065.0,31237.5,27744.0,29024.0,1185120484,-651.4939740914815,-295.34540337186877,31200.742069561882,Bear,1,0.0,,0.0,0.0,0.0,0.0
2021-01-04 18:30:00,BTCUSD,30,29024.0,30378.5,28766.5,30241.5,544104386,-733.0435290122805,-382.8850284999511,31191.19737235231,Bear,1,0.0,,0.0,0.0,0.0,0.0
2021-01-04 19:00:00,BTCUSD,30,30241.5,30500.0,29412.0,30221.5,369928987,-790.1772996310028,-464.3434827261614,31181.548642279155,Bear,1,0.0,,0.0,0.0,0.0,0.0
2021-01-04 19:30:00,BTCUSD,30,30221.5,30883.0,29905.0,30750.5,218326500,-783.7359256185373,-528.2219713046366,31177.259601062447,Bear,1,0.0,,0.0,0.0,0.0,0.0
2021-01-04 20:00:00,BTCUSD,30,30750.5,31218.5,30469.5,31031.0,252881041,-747.3817331515784,-572.0539236740249,31175.804281648892,Bear,1,0.0,,0.0,0.0,0.0,0.0
2021-01-04 20:30:00,BTCUSD,30,31031.0,31425.0,30875.0,31230.5,200281632,-694.4674030632013,-596.5366195518602,31176.348517652386,Bear,1,0.0,,0.0,0.0,0.0,0.0
2021-01-04 21:00:00,BTCUSD,30,31230.5,31230.5,30625.0,31161.0,207565042,-650.6403079448064,-607.3573572304495,31176.195796083706,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-01-04 21:30:00,BTCUSD,30,31161.0,31403.0,30835.5,31403.0,111946199,-589.5832925905706,-603.8025443024737,31178.45255433163,Bear,0,-1.0,,0.0,0.0,0.0,0.0
2021-01-04 22:00:00,BTCUSD,30,31403.0,31755.5,31402.5,31716.5,163253169,-510.0191547194081,-585.0458663858606,31183.80626025868,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-01-04 22:30:00,BTCUSD,30,31716.5,32107.5,31642.0,32085.0,152828034,-412.474383968849,-550.5315699024583,31192.773362146654,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-01-04 23:00:00,BTCUSD,30,32085.0,32145.5,31650.0,31996.5,169650843,-338.40968456064365,-508.1071928340954,31200.770642125295,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-01-04 23:30:00,BTCUSD,30,31996.5,31997.0,31528.5,31715.5,98205530,-298.9412199580838,-466.2739982588931,31205.892327278278,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-01-05 00:00:00,BTCUSD,30,31715.5,31897.5,30814.0,31099.0,284454330,-313.7913833611128,-435.777475279337,31204.82872203173,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-01-05 00:30:00,BTCUSD,30,31099.0,31430.0,30738.0,31337.5,154331895,-302.82451556165324,-409.18688333580025,31206.148834250318,Bear,0,0.0,,0.0,0.0,0.0,0.0
2021-01-05 01:00:00,BTCUSD,30,31337.5,31540.0,30927.0,31039.0,197296020,-314.59321440182975,-390.2681495490061,31204.485661770217,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-01-05 01:30:00,BTCUSD,30,31039.0,31117.0,30650.0,31041.0,113839731,-320.06905293015006,-376.2283302252349,31202.858938767527,Bear,0,0.0,,0.0,0.0,0.0,0.0
2021-01-05 02:00:00,BTCUSD,30,31041.0,31461.5,31041.0,31461.0,92599777,-287.20745573233944,-358.4241553266558,31205.427506540986,Bear,0,0.0,,0.0,0.0,0.0,0.0
2021-01-05 02:30:00,BTCUSD,30,31461.0,31489.0,31154.5,31208.5,45184903,-278.3306208254253,-342.4054484264097,31205.458078615204,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-01-05 03:00:00,BTCUSD,30,31208.5,31479.5,31132.5,31430.5,42966411,-250.49457500575227,-324.0232737422782,31207.69730171356,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-01-05 03:30:00,BTCUSD,30,31430.5,31901.5,31430.5,31710.5,88962539,-203.49488583073253,-299.9175961599691,31212.700313636808,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-01-05 04:00:00,BTCUSD,30,31710.5,31868.5,31371.5,31416.0,71731408,-187.84561498613766,-277.5031999252028,31214.723196088184,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-01-05 04:30:00,BTCUSD,30,31416.0,31516.0,31253.5,31289.5,74307094,-183.5352675724389,-258.70961345465,31215.467243888303,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-01-05 05:00:00,BTCUSD,30,31289.5,31600.0,31060.0,31122.0,84613803,-191.4284681164354,-245.2533843870071,31214.537221561055,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-01-05 05:30:00,BTCUSD,30,31122.0,31215.0,30919.5,31062.0,80715798,-200.21740337892334,-236.24618818539034,31213.01943826194,Bear,0,0.0,,0.0,0.0,0.0,0.0
2021-01-05 06:00:00,BTCUSD,30,31062.0,31357.5,30989.5,31344.5,62067630,-182.2860289734199,-225.45415634299624,31214.327702557843,Bear,0,0.0,,0.0,0.0,0.0,0.0
2021-01-05 06:30:00,BTCUSD,30,31344.5,31500.0,31274.5,31376.5,43102922,-163.60719114604944,-213.08476330360688,31215.94135725876,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-01-05 07:00:00,BTCUSD,30,31376.5,31893.5,31209.0,31819.0,95077794,-111.80915933091819,-192.82964250906915,31221.941940768622,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-01-05 07:30:00,BTCUSD,30,31819.0,32080.0,31650.0,32050.5,138462481,-51.48524085090321,-164.56076217743595,31230.186299566943,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-01-05 08:00:00,BTCUSD,30,32050.5,32557.5,32050.0,32386.0,210975559,23.127347597550397,-127.02314022243868,31241.6869334021,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-01-05 08:30:00,BTCUSD,30,32386.0,32897.5,32331.0,32487.5,217831270,89.41781036944303,-83.73495010406234,31254.083083318495,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-01-05 09:00:00,BTCUSD,30,32487.5,32666.0,32350.0,32596.0,112990633,148.9910468959206,-37.189750704065744,31267.435490449654,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-01-05 09:30:00,BTCUSD,30,32596.0,32842.5,32487.5,32842.0,88613216,213.5912630132916,12.96645203940573,31283.102799002394,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-01-05 10:00:00,BTCUSD,30,32842.0,32880.0,32485.0,32572.0,80960801,240.23141794270487,58.41944522006556,31295.927646773514,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-01-05 10:30:00,BTCUSD,30,32572.0,32581.5,32272.0,32371.5,92401033,242.37135222708457,95.20982662146936,31306.62985924343,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-01-05 11:00:00,BTCUSD,30,32371.5,32576.5,31867.0,31919.5,127817631,205.22889216809926,117.21363973079534,31312.728069599216,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-01-05 11:30:00,BTCUSD,30,31919.5,32140.5,31177.5,31221.5,251379636,118.10897169831878,117.39270612430002,31311.820327613153,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-01-05 20:00:00,BTCUSD,30,31833.0,32120.0,31737.5,31849.0,121886841,98.56363262144077,113.62689142372817,31317.165398980185,Bull,1,1.0,,0.0,0.0,0.0,0.0
2021-01-05 20:30:00,BTCUSD,30,31849.0,31927.0,31605.0,31630.5,76313005,64.69690106410053,103.84089335180263,31320.283156204263,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-01-05 21:00:00,BTCUSD,30,31630.5,31944.5,31630.5,31769.5,58011653,48.51416948995393,92.7755485794329,31324.752975545514,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-01-05 21:30:00,BTCUSD,30,31769.5,31850.0,31483.0,31507.5,69569965,14.382238262463943,77.0968865160391,31326.571353898296,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-01-05 22:00:00,BTCUSD,30,31507.5,31580.0,31152.5,31552.0,193207083,-8.973345898819389,59.88284003306741,31328.814425003788,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-01-05 22:30:00,BTCUSD,30,31552.0,32462.0,31487.0,32413.5,197901749,41.55402657765808,56.217077341985544,31339.607316297283,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-01-05 23:00:00,BTCUSD,30,32413.5,32441.0,32080.5,32215.5,137113141,64.87257736033644,57.94817734565572,31348.322666383876,Bull,0,-1.0,,0.0,0.0,0.0,0.0
2021-01-05 23:30:00,BTCUSD,30,32215.5,32215.5,31970.5,32158.0,86248303,77.81591398653472,61.92172467383152,31356.37915726563,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-01-06 00:00:00,BTCUSD,30,32158.0,32784.0,31842.5,32588.5,258761232,121.41179408983226,73.81973855703167,31368.63906614856,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-01-06 00:30:00,BTCUSD,30,32588.5,32702.0,32399.0,32549.5,98957947,151.07338910991166,89.27046866760767,31380.388926186883,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-01-06 01:00:00,BTCUSD,30,32549.5,32700.0,32370.0,32400.5,71619055,160.7048565574405,103.55734624557424,31390.539285130297,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-01-06 01:30:00,BTCUSD,30,32400.5,32877.5,32341.0,32822.0,110642905,200.0434153091228,122.85456005828395,31404.782675328006,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-01-06 02:00:00,BTCUSD,30,32822.0,33326.5,32754.0,33167.5,201842820,256.1457799685959,149.51280404034634,31422.32215119539,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-01-06 02:30:00,BTCUSD,30,33167.5,33520.0,33033.0,33462.5,146719684,320.71434738022435,183.75311270832194,31442.622428297924,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-01-06 03:00:00,BTCUSD,30,33462.5,34069.0,33222.0,33948.5,200558235,406.4166227325768,228.2858147131729,31467.55653348899,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-01-06 03:30:00,BTCUSD,30,33948.5,34320.0,33750.0,33822.0,285344958,458.83958350456305,274.3965684714509,31490.98383166323,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-01-06 04:00:00,BTCUSD,30,33822.0,33916.5,33476.0,33916.5,181157817,502.2212241834204,319.9614996138448,31515.118320900412,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-01-06 04:30:00,BTCUSD,30,33916.5,34173.5,33770.5,34110.5,134467417,545.962153784425,365.1616304479609,31540.943014224787,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-01-06 05:00:00,BTCUSD,30,34110.5,34110.5,33801.5,33976.5,62327252,563.3208632577516,404.793477009919,31565.1774120932,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-01-06 05:30:00,BTCUSD,30,33976.5,34146.0,33621.5,33850.0,110876555,560.4102126940343,435.91682414674204,31587.9119652067,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-01-06 06:00:00,BTCUSD,30,33850.0,34499.0,33850.0,34285.0,155620232,586.4442019937487,466.0222997161434,31614.748662070313,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-01-06 06:30:00,BTCUSD,30,34285.0,34562.5,34225.0,34359.0,118278703,606.0612112514355,494.03008202320177,31642.0546455323,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-01-06 07:00:00,BTCUSD,30,34359.0,34450.0,33815.5,33967.0,171295866,583.2533272082946,511.87473106022037,31665.188430153867,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-01-06 07:30:00,BTCUSD,30,33967.0,34191.5,33822.5,34088.0,95208239,568.3895624769648,523.1776973435692,31689.29600796328,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-01-06 08:00:00,BTCUSD,30,34088.0,34230.0,33381.0,33709.0,260686375,520.033170593706,522.5487919935965,31709.392565097973,Bull,1,1.0,,0.0,0.0,0.0,0.0
2021-01-06 08:30:00,BTCUSD,30,33709.0,34084.5,33702.5,34000.0,76046461,499.43447985219245,517.9259295653158,31732.184678878093,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-01-06 09:00:00,BTCUSD,30,34000.0,34075.5,33750.5,33791.5,60388861,460.9718648284761,506.53511661794784,31752.67537859075,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-01-06 09:30:00,BTCUSD,30,33791.5,33934.0,33588.0,33888.5,65255246,433.32198850130953,491.8924909946202,31773.927364873427,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-01-06 10:00:00,BTCUSD,30,33888.5,34213.0,33841.5,34000.0,81923153,415.61542455835297,476.63707770736676,31796.07734134235,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-01-06 10:30:00,BTCUSD,30,34000.0,34180.5,33900.0,33941.0,50490747,392.29984967930795,459.769632101755,31817.419855358843,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-01-06 11:00:00,BTCUSD,30,33941.0,34120.0,33747.5,33794.0,61025581,357.8355120996639,439.38280810133676,31837.087319484624,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-01-06 11:30:00,BTCUSD,30,33794.0,34260.0,33714.0,34224.0,69094989,361.05763494069106,423.7177734692076,31860.837694415124,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-01-06 12:00:00,BTCUSD,30,34224.0,35969.0,34210.0,35685.5,419192747,476.05436782250763,434.1850923398676,31898.894035764228,Bull,0,-1.0,,0.0,0.0,0.0,0.0
2021-01-06 12:30:00,BTCUSD,30,35685.5,35925.0,35164.5,35549.0,301420732,549.8375133245281,457.3155765367997,31935.21349809493,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-01-06 13:00:00,BTCUSD,30,35549.0,35796.0,35250.0,35333.0,117638205,584.1480972554637,482.6820806805325,31969.022319009408,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-01-06 13:30:00,BTCUSD,30,35333.0,35452.0,34738.0,35206.0,206211406,594.2415963779276,504.9939838200115,32001.23105215359,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-01-06 14:00:00,BTCUSD,30,35206.0,35456.0,35074.5,35351.0,78743519,606.9445760735616,525.3841022707215,32034.56208646052,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-01-06 14:30:00,BTCUSD,30,35351.0,35431.5,35000.0,35340.5,85079168,609.1426988997846,542.1358215965341,32067.456991072853,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-01-06 15:00:00,BTCUSD,30,35340.5,35469.5,35007.0,35213.0,73974272,593.7521375938377,552.4590847959948,32098.755926485064,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-01-06 15:30:00,BTCUSD,30,35213.0,35217.5,34524.5,34834.5,231093338,544.7338671963735,550.9140412760705,32125.97726054989,Bull,1,1.0,,0.0,0.0,0.0,0.0
2021-01-06 16:00:00,BTCUSD,30,34834.5,35107.0,34223.5,34269.0,244566969,455.0103349226192,531.7333000053802,32147.300869897652,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-01-06 16:30:00,BTCUSD,30,34269.0,34690.0,34070.0,34670.0,131627962,411.5174212047423,507.6901242452526,32172.402353779267,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-01-06 17:00:00,BTCUSD,30,34670.0,34675.5,33659.5,34047.5,245290063,323.0939996741581,470.7708993310337,32191.060041801364,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-01-06 17:30:00,BTCUSD,30,34047.5,34245.5,33938.0,34007.5,85186745,246.94352411972068,426.0054242887711,32209.134071236174,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-01-06 18:00:00,BTCUSD,30,34007.5,34502.0,33945.0,34329.5,133958254,210.15390909422422,382.83512124986174,32230.232239681587,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-01-06 18:30:00,BTCUSD,30,34329.5,34670.5,34318.0,34574.0,92275501,198.43949379966944,345.9559957598233,32253.553311923562,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-01-06 19:00:00,BTCUSD,30,34574.0,35431.0,34500.0,34863.5,213283269,210.09413146007137,318.7836228998729,32279.52293071039,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-01-06 19:30:00,BTCUSD,30,34863.5,35140.0,34712.5,35086.5,111653197,234.6201965049986,301.95093762089806,32307.453050802826,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-01-06 20:00:00,BTCUSD,30,35086.5,35250.0,34867.5,35052.0,96553276,248.4099033464081,291.2427307660001,32334.76197567046,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-01-06 20:30:00,BTCUSD,30,35052.0,35110.0,34600.0,35105.5,130521663,260.65072889626754,285.1243303920536,32362.331508250852,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-01-06 21:00:00,BTCUSD,30,35105.5,35257.0,34629.5,34719.5,117759360,236.47871781543654,275.3952078767302,32385.785921104078,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-01-06 21:30:00,BTCUSD,30,34719.5,34776.0,34442.0,34684.0,109654293,212.01370950064302,262.71890820151276,32408.653722884137,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-01-06 22:00:00,BTCUSD,30,34684.0,34684.5,34191.5,34492.0,140631079,175.1136179776513,245.19785015674046,32429.38353658678,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-01-06 22:30:00,BTCUSD,30,34492.0,34711.0,34250.0,34308.0,116673121,129.52963039721362,222.0642062048351,32448.07623771527,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-01-06 23:00:00,BTCUSD,30,34308.0,34884.0,34263.0,34782.5,98806030,130.19141072140337,203.68964710814876,32471.304334852433,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-01-06 23:30:00,BTCUSD,30,34782.5,34927.5,34587.5,34708.0,111820551,123.2832168361274,187.6083610537445,32493.56001311261,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-01-07 00:00:00,BTCUSD,30,34708.0,35233.5,34707.5,34910.5,173931942,132.61972342929948,176.6106335288555,32517.60916721099,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-01-07 00:30:00,BTCUSD,30,34910.5,35137.0,34478.0,34716.0,140988040,122.9076448521082,165.87003579350602,32539.48370286063,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-01-07 01:00:00,BTCUSD,30,34716.0,35096.5,34662.0,35052.5,87588823,140.74111440157867,160.84425151512056,32564.4888401456,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-01-07 01:30:00,BTCUSD,30,35052.5,35203.0,34983.5,35054.0,87019202,153.22897670498787,159.321196553094,32589.260095467536,Bull,1,0.0,,0.0,0.0,0.0,0.0
2021-01-07 02:00:00,BTCUSD,30,35054.0,35385.5,35054.0,35109.0,162101613,165.6541796298261,160.58779316844044,32614.332134318607,Bull,0,-1.0,,0.0,0.0,0.0,0.0
2021-01-07 02:30:00,BTCUSD,30,35109.0,35340.0,35051.0,35340.0,71344528,191.9285787346962,166.8559502816916,32641.45320760897,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-01-07 03:00:00,BTCUSD,30,35340.0,35849.0,35284.5,35802.0,187073816,247.18141474296135,182.92104317394555,32672.901434398933,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-01-07 03:30:00,BTCUSD,30,35802.0,35860.5,34814.0,35000.5,242353307,223.71646956718178,191.0801284525928,32696.06161913128,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-01-07 04:00:00,BTCUSD,30,35000.5,35459.0,34358.5,35296.5,565290485,226.39531343724957,198.14316544952413,32721.936627896142,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-01-07 04:30:00,BTCUSD,30,35296.5,36430.0,35169.0,36213.0,436763332,299.0252302763329,218.31957841488588,32756.6735768723,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-01-07 05:00:00,BTCUSD,30,36213.0,36663.0,35918.0,36169.5,318394138,349.051230873607,244.4659089066301,32790.63204874422,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-01-07 05:30:00,BTCUSD,30,36169.5,36424.0,35747.0,35959.5,182303532,367.5154623287526,269.0758195910546,32822.16307313483,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-01-07 06:00:00,BTCUSD,30,35959.5,36395.5,35798.5,36395.5,129301480,412.5741569180682,297.77548705645734,32857.71866444692,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-01-07 06:30:00,BTCUSD,30,36395.5,36476.0,36061.5,36092.5,131024869,419.0039129989527,322.0211722449564,32889.90554340764,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-01-07 07:00:00,BTCUSD,30,36092.5,36568.0,36067.0,36348.5,147393050,439.68815023612115,345.5545678431894,32924.31941859762,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-01-07 07:30:00,BTCUSD,30,36348.5,37052.5,36336.0,36886.5,216914152,493.8004369577102,375.20374166609355,32963.74410099963,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-01-07 08:00:00,BTCUSD,30,36886.5,37278.5,36566.5,37167.5,252190242,552.9847022015965,410.7599337731941,33005.57251790511,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-01-07 08:30:00,BTCUSD,30,37167.5,37486.0,37003.5,37288.0,174090723,602.6648564274219,449.1409183040397,33048.18373663242,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-01-07 09:00:00,BTCUSD,30,37288.0,37376.0,36955.5,37097.5,131442273,619.5234974142877,483.2174341260893,33088.475440745526,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-01-07 09:30:00,BTCUSD,30,37097.5,37179.5,36801.0,37030.0,89086617,620.2871221485693,510.63137173058533,33127.69459058886,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-01-07 10:00:00,BTCUSD,30,37030.0,37200.5,36601.0,36794.5,120039817,595.0302797364129,527.5111533317508,33164.18021655315,Bull,0,0.0,,0.0,0.0,0.0,0.0
2021-01-07 10:30:00,BTCUSD,30,36794.5,37132.5,36718.0,37087.5,79790579,591.8344028637948,540.3758032381596,33203.21822434864,Bull,0,0.0,,0.0,0.0,0.0,0.0
